id,molecule_chembl_id,MW,LogP,NumHDonors,NumHAcceptors,Druglikeness
3857,CHEMBL3884858,607.8240000000001,6.709700000000008,1.0,7.0,0.0
3858,CHEMBL3885186,621851.0,7.099800000000008,1.0,7.0,0.0
3859,CHEMBL3884690,635.8779999999999,7.489900000000008,1.0,7.0,0.0
3860,CHEMBL3883432,649905.0,7.880000000000009,1.0,7.0,0.0
3861,CHEMBL3971112,304.39300000000003,3.5600000000000023,1.0,2.0,1.0
3862,CHEMBL3919289,322.38300000000004,3.6991000000000014,1.0,2.0,1.0
3863,CHEMBL3922423,358.463,2.7912000000000017,1.0,4.0,1.0
3864,CHEMBL3304357,678.2290000000004,8.253300000000007,4.0,7.0,0.0
3865,CHEMBL3304306,692.2560000000003,8.643400000000002,4.0,7.0,0.0
3866,CHEMBL4113560,692.2560000000003,8.643400000000002,4.0,7.0,0.0
3867,CHEMBL4109726,692.2560000000003,8.643400000000002,4.0,7.0,0.0
3868,CHEMBL3303094,706.2830000000004,9.033499999999998,4.0,7.0,0.0
3869,CHEMBL3304241,720.3100000000004,9.423599999999997,4.0,7.0,0.0
3870,CHEMBL3304178,670.1650000000002,7.612900000000008,4.0,7.0,0.0
3871,CHEMBL4112162,284.7900000000001,4.466400000000003,1.0,2.0,1.0
3872,CHEMBL3892148,376.50500000000005,4.295300000000003,1.0,4.0,1.0
3873,CHEMBL3937964,394.49500000000006,4.434400000000004,1.0,4.0,1.0
3874,CHEMBL3910025,412.48500000000007,4.573500000000004,1.0,4.0,1.0
3875,CHEMBL3952144,382.45900000000006,4.564900000000003,1.0,3.0,1.0
3876,CHEMBL3900968,409466.0,4.334000000000004,1.0,5.0,0.0
3877,CHEMBL3947803,445.4850000000002,5.201900000000004,2.0,5.0,0.0
3878,CHEMBL3985136,423.53200000000027,5.100800000000003,2.0,5.0,0.0
3879,CHEMBL3959939,459.5120000000002,5.592000000000004,2.0,5.0,0.0
3880,CHEMBL3960964,448.52300000000025,4.647500000000004,2.0,7.0,1.0
3881,CHEMBL3933508,425.9600000000002,5.226600000000004,2.0,5.0,0.0
3882,CHEMBL3985662,377.48800000000017,4.183100000000003,2.0,5.0,1.0
3883,CHEMBL3939015,423.53200000000027,5.100800000000004,2.0,5.0,0.0
3884,CHEMBL3965431,435.5430000000003,5.244900000000004,2.0,5.0,0.0
3885,CHEMBL3981946,455.9860000000003,4.853100000000004,2.0,6.0,1.0
3886,CHEMBL3983878,451.99800000000033,5.616700000000005,2.0,5.0,0.0
3887,CHEMBL3928459,398.4440000000001,3.3232000000000017,2.0,8.0,1.0
3888,CHEMBL3972317,444.4380000000002,4.090500000000001,2.0,7.0,1.0
3889,CHEMBL3949770,477.3480000000002,4.629100000000003,2.0,7.0,1.0
3890,CHEMBL3941497,428.8760000000002,4.192600000000002,2.0,7.0,1.0
3891,CHEMBL3922471,408.4580000000002,3.7012000000000023,2.0,7.0,1.0
3892,CHEMBL3937974,367.4740000000001,3.4575000000000022,2.0,6.0,1.0
3893,CHEMBL3910033,490.4820000000003,5.023800000000004,2.0,7.0,0.0
3894,CHEMBL3900977,407.51800000000026,3.751700000000002,2.0,7.0,1.0
3895,CHEMBL3895528,407.5140000000002,4.191700000000004,2.0,6.0,1.0
3896,CHEMBL3891315,442.5100000000003,3.724000000000002,2.0,6.0,1.0
3897,CHEMBL3986650,422.4850000000002,4.091300000000003,2.0,7.0,1.0
3898,CHEMBL3944088,436.5120000000003,4.481400000000003,2.0,7.0,1.0
3899,CHEMBL3919972,439.9870000000003,5.615100000000005,2.0,5.0,0.0
3900,CHEMBL3938676,439.9870000000003,5.615100000000005,2.0,5.0,0.0
3901,CHEMBL3968230,409.5050000000002,4.712300000000004,2.0,5.0,1.0
3902,CHEMBL3896153,421.5160000000002,4.878400000000004,2.0,5.0,1.0
3903,CHEMBL3920662,419.50000000000017,4.325600000000003,2.0,5.0,1.0
3904,CHEMBL3981703,446.5070000000002,4.094700000000003,2.0,7.0,1.0
3905,CHEMBL3911730,439.98700000000025,5.250900000000004,1.0,5.0,0.0
3906,CHEMBL4088116,269.3,3.052700000000002,2.0,3.0,1.0
3907,CHEMBL4093408,340.4230000000002,3.2875000000000023,1.0,4.0,1.0
3908,CHEMBL4065799,354.4500000000002,3.677600000000002,1.0,4.0,1.0
3909,CHEMBL4085671,368.47700000000026,4.067700000000003,1.0,4.0,1.0
3910,CHEMBL4103604,382.5040000000003,4.457800000000004,1.0,4.0,1.0
3911,CHEMBL4063045,396.5310000000004,4.8479000000000045,1.0,4.0,1.0
3912,CHEMBL4084714,424.5850000000004,5.628100000000006,1.0,4.0,0.0
3913,CHEMBL4086323,452.6390000000005,6.408300000000007,1.0,4.0,0.0
3914,CHEMBL4064846,368.4770000000001,4.067700000000003,1.0,4.0,1.0
3915,CHEMBL4078463,382.5040000000001,4.457800000000004,1.0,4.0,1.0
3916,CHEMBL4102718,396.5310000000001,4.8479000000000045,1.0,4.0,1.0
3917,CHEMBL4067562,410.5580000000001,5.238000000000005,1.0,4.0,0.0
3918,CHEMBL4094981,424.58500000000015,5.628100000000006,1.0,4.0,0.0
3919,CHEMBL4105158,452.6390000000001,6.408300000000007,1.0,4.0,0.0
3920,CHEMBL4087300,480.6930000000001,7.188500000000008,1.0,4.0,0.0
3921,CHEMBL4072405,377.5250000000001,4.552500000000005,0.0,5.0,1.0
3922,CHEMBL4099340,349.4710000000001,4.0740000000000025,1.0,4.0,1.0
3923,CHEMBL4087978,405.5790000000002,5.332700000000005,0.0,5.0,0.0
3924,CHEMBL4059684,377.5250000000001,4.854200000000004,1.0,4.0,1.0
3925,CHEMBL4095695,380.48800000000034,4.211800000000004,1.0,4.0,1.0
3926,CHEMBL4068340,394.5150000000004,4.601900000000004,1.0,4.0,1.0
3927,CHEMBL4069385,408.5420000000004,4.992000000000005,1.0,4.0,1.0
3928,CHEMBL4090413,422.56900000000047,5.382100000000006,1.0,4.0,0.0
3929,CHEMBL4080105,436.5960000000005,5.772200000000006,1.0,4.0,0.0
3930,CHEMBL4098132,464.6500000000006,6.552400000000007,1.0,4.0,0.0
3931,CHEMBL4074258,492.7040000000007,7.332600000000008,1.0,4.0,0.0
3932,CHEMBL4094761,389.5360000000002,4.6966000000000045,0.0,5.0,1.0
3933,CHEMBL4075021,361.48200000000026,4.218100000000004,1.0,4.0,1.0
3934,CHEMBL4101703,366.4610000000003,3.8217000000000025,1.0,4.0,1.0
3935,CHEMBL4085283,380.48800000000034,4.211800000000004,1.0,4.0,1.0
3936,CHEMBL4063663,394.5150000000004,4.601900000000004,1.0,4.0,1.0
3937,CHEMBL4093019,408.5420000000004,4.992000000000005,1.0,4.0,1.0
3938,CHEMBL4072258,422.56900000000047,5.382100000000006,1.0,4.0,0.0
3939,CHEMBL4100736,450.62300000000056,6.162300000000006,1.0,4.0,0.0
3940,CHEMBL4082739,478.6770000000007,6.942500000000008,1.0,4.0,0.0
3941,CHEMBL4062593,375.5090000000001,4.306500000000004,0.0,5.0,1.0
3942,CHEMBL4090559,347.4550000000002,3.828000000000003,1.0,4.0,1.0
3943,CHEMBL4103664,393.4900000000003,5.685120000000005,1.0,4.0,0.0
3944,CHEMBL4085738,409.48900000000026,5.385300000000004,1.0,5.0,0.0
3945,CHEMBL4095908,409.4890000000003,5.385300000000004,1.0,5.0,0.0
3946,CHEMBL4104551,397.45300000000026,5.515800000000003,1.0,4.0,0.0
3947,CHEMBL4067497,379.46300000000025,5.376700000000004,1.0,4.0,0.0
3948,CHEMBL4089082,351.45000000000005,4.423500000000002,3.0,4.0,1.0
3949,CHEMBL4090583,355.39000000000004,3.087200000000002,1.0,6.0,1.0
3950,CHEMBL4075571,383.4440000000001,3.867400000000004,1.0,6.0,1.0
3951,CHEMBL4094805,381.42800000000017,3.621400000000002,1.0,6.0,1.0
3952,CHEMBL4100760,395.4550000000002,4.0115000000000025,1.0,6.0,1.0
3953,CHEMBL4059887,397.4270000000002,2.857800000000001,1.0,7.0,1.0
3954,CHEMBL4081805,410.4700000000002,2.773000000000001,1.0,7.0,1.0
3955,CHEMBL4098196,424.4970000000002,3.163100000000002,1.0,7.0,1.0
3956,CHEMBL4102562,431.4880000000001,4.657600000000005,1.0,6.0,1.0
3957,CHEMBL4072914,488.5840000000002,5.113700000000005,1.0,7.0,0.0
3958,CHEMBL4069184,355.3900000000001,3.087200000000001,1.0,6.0,1.0
3959,CHEMBL4060687,353.3820000000001,2.7497000000000007,3.0,6.0,1.0
3960,CHEMBL4081013,293.33000000000004,2.732500000000001,3.0,4.0,1.0
3961,CHEMBL4099046,367.4090000000001,2.792200000000001,3.0,6.0,1.0
3962,CHEMBL4070380,307357.0,2.775000000000001,3.0,4.0,0.0
3963,CHEMBL4091317,352.3940000000001,3.217500000000001,2.0,6.0,1.0
3964,CHEMBL4061746,292.34200000000004,3.2003000000000013,2.0,4.0,1.0
3965,CHEMBL4083524,352.43800000000005,4.081000000000003,2.0,6.0,1.0
3966,CHEMBL4097374,350.4220000000001,3.833400000000002,2.0,6.0,1.0
3967,CHEMBL4079345,278.35900000000004,3.673700000000002,2.0,4.0,1.0
3968,CHEMBL4105088,292.3860000000001,4.063800000000002,2.0,4.0,1.0
3969,CHEMBL3262251,292.3860000000001,4.0622000000000025,2.0,4.0,1.0
3970,CHEMBL4067481,290.37,3.816200000000002,2.0,4.0,1.0
3971,CHEMBL4094911,338.41100000000006,3.343300000000002,2.0,6.0,1.0
3972,CHEMBL4078382,352.43800000000005,3.7334000000000014,2.0,6.0,1.0
3973,CHEMBL4102655,366.4650000000001,4.123500000000004,2.0,6.0,1.0
3974,CHEMBL4086248,364.4490000000001,3.8759000000000015,2.0,6.0,1.0
3975,CHEMBL4064773,278.35900000000004,3.326100000000002,2.0,4.0,1.0
3976,CHEMBL4061837,292.3860000000001,3.7162000000000015,2.0,4.0,1.0
3977,CHEMBL4083601,306.41300000000007,4.106300000000003,2.0,4.0,1.0
3978,CHEMBL4070462,306.41300000000007,4.104700000000002,2.0,4.0,1.0
3979,CHEMBL4091385,304.39700000000005,3.8587000000000016,2.0,4.0,1.0
3980,CHEMBL4100046,352.39400000000006,2.2869,2.0,6.0,1.0
3981,CHEMBL4073193,292.34200000000004,2.2696999999999994,2.0,4.0,1.0
3982,CHEMBL4096673,366.4210000000001,2.3294,2.0,6.0,1.0
3983,CHEMBL4069444,306369.0,2.3122,2.0,4.0,0.0
3984,CHEMBL4060016,366.4210000000001,3.2600000000000016,2.0,6.0,1.0
3985,CHEMBL4085114,306369.0,3.2428000000000017,2.0,4.0,0.0
3986,CHEMBL4098421,324384.0,3.300800000000001,2.0,6.0,0.0
3987,CHEMBL4077088,338.41100000000006,3.6909000000000023,2.0,6.0,1.0
3988,CHEMBL4099790,352.4380000000001,4.079400000000002,2.0,6.0,1.0
3989,CHEMBL1626455,264332.0,3.2836000000000016,2.0,4.0,0.0
3990,CHEMBL4095445,366.46500000000015,4.121900000000003,2.0,6.0,1.0
3991,CHEMBL2337271,379.50000000000017,4.361100000000004,0.0,4.0,1.0
3992,CHEMBL215645,250.342,2.7597000000000014,0.0,3.0,1.0
3993,CHEMBL4060617,464.1000000000003,6.009200000000005,2.0,5.0,0.0
3994,CHEMBL4081795,442.9460000000002,7.092200000000006,3.0,4.0,0.0
3995,CHEMBL4066309,444.9620000000003,6.707000000000005,3.0,4.0,0.0
3996,CHEMBL4093419,438.5710000000003,6.659600000000006,1.0,4.0,0.0
3997,CHEMBL4083174,473.0160000000003,7.313000000000006,1.0,4.0,0.0
3998,CHEMBL521589,367.4460000000001,2.2288999999999994,2.0,6.0,1.0
3999,CHEMBL4096024,381.4730000000001,2.6190000000000007,2.0,6.0,1.0
4000,CHEMBL4098455,409.52700000000016,3.399200000000002,2.0,6.0,1.0
4001,CHEMBL4099598,409.40900000000016,1.95478,2.0,8.0,1.0
4002,CHEMBL4062146,437.46300000000025,2.571620000000001,2.0,8.0,1.0
4003,CHEMBL4083875,454.4060000000002,1.86298,2.0,10.0,0.0
4004,CHEMBL4070769,423.43600000000015,2.3448800000000007,2.0,8.0,1.0
4005,CHEMBL4091651,451.4900000000003,2.961720000000001,2.0,8.0,1.0
4006,CHEMBL4092602,468.4330000000002,2.2530800000000006,2.0,10.0,0.0
4007,CHEMBL4064904,451.4900000000001,2.9809800000000006,2.0,8.0,1.0
4008,CHEMBL4100338,479.5440000000003,3.5978200000000022,2.0,8.0,1.0
4009,CHEMBL4073501,496.4870000000002,2.8891800000000005,2.0,10.0,0.0
4010,CHEMBL4074566,563.6210000000002,5.341580000000004,2.0,8.0,0.0
4011,CHEMBL4095032,591.6750000000002,5.958420000000006,2.0,8.0,0.0
4012,CHEMBL4060800,608.6180000000002,5.249780000000004,2.0,10.0,0.0
4013,CHEMBL4085222,538.7320000000003,6.407000000000008,0.0,4.0,0.0
4014,CHEMBL4092048,451.9300000000002,3.389600000000001,1.0,4.0,1.0
4015,CHEMBL4061527,431.53200000000027,4.875920000000005,0.0,5.0,1.0
4016,CHEMBL4081776,415.48900000000026,4.587420000000004,0.0,5.0,1.0
4017,CHEMBL4099794,401.5060000000002,4.867320000000005,0.0,4.0,1.0
4018,CHEMBL4105085,399.5340000000002,5.475560000000006,0.0,3.0,0.0
4019,CHEMBL4083445,385.5070000000002,5.167140000000005,0.0,3.0,0.0
4020,CHEMBL4093567,405.9250000000002,5.512120000000006,0.0,3.0,0.0
4021,CHEMBL4072865,432.52000000000027,3.7722200000000026,1.0,5.0,1.0
4022,CHEMBL4101303,452.9380000000002,4.117200000000003,1.0,5.0,1.0
4023,CHEMBL4076930,431.5120000000002,3.044620000000001,1.0,4.0,1.0
4024,CHEMBL4095535,446.5230000000003,3.732320000000003,0.0,5.0,1.0
4025,CHEMBL4068149,432.4960000000003,3.4239000000000024,0.0,5.0,1.0
4026,CHEMBL4092123,445.5390000000002,3.305320000000002,1.0,4.0,1.0
4027,CHEMBL4064413,431.5120000000003,2.996900000000001,1.0,4.0,1.0
4028,CHEMBL4099873,404.91700000000014,4.784520000000005,0.0,2.0,1.0
4029,CHEMBL4072999,384.4990000000002,4.4395400000000045,0.0,2.0,1.0
4030,CHEMBL4074062,398.5260000000002,4.747960000000004,0.0,2.0,1.0
4031,CHEMBL4094591,400.49800000000016,4.139720000000004,0.0,3.0,1.0
4032,CHEMBL4084371,414.4810000000003,3.859820000000004,0.0,4.0,1.0
4033,CHEMBL4102333,450.9420000000002,4.493300000000004,0.0,4.0,1.0
4034,CHEMBL4066548,450.9420000000002,4.493300000000004,0.0,4.0,1.0
4035,CHEMBL4094081,430.5240000000002,4.148320000000004,0.0,4.0,1.0
4036,CHEMBL4081915,430.5240000000002,4.148320000000004,0.0,4.0,1.0
4037,CHEMBL4060011,416.4970000000002,3.8399000000000023,0.0,4.0,1.0
4038,CHEMBL4071377,399.47000000000014,3.508980000000003,0.0,4.0,1.0
4039,CHEMBL4098418,374.4600000000001,3.6373000000000015,0.0,3.0,1.0
4040,CHEMBL4083306,290.3190000000001,1.7962,0.0,5.0,1.0
4041,CHEMBL4077952,289.31100000000004,1.5113,0.0,4.0,1.0
4042,CHEMBL4076034,348.4460000000002,4.742900000000004,1.0,4.0,1.0
4043,CHEMBL4070182,382.89100000000025,5.3963000000000045,1.0,4.0,0.0
4044,CHEMBL4091851,396.9180000000003,5.438800000000005,1.0,4.0,0.0
4045,CHEMBL4075061,323.82700000000017,4.774100000000003,1.0,3.0,1.0
4046,CHEMBL4066365,230269.0,3.2946000000000017,0.0,3.0,0.0
4047,CHEMBL4093928,230269.0,3.2946000000000017,0.0,3.0,0.0
4048,CHEMBL4097266,210279.0,3.6235000000000026,0.0,3.0,0.0
4049,CHEMBL4072457,208.26299999999995,3.521600000000002,0.0,3.0,1.0
4050,CHEMBL23838,275197.0,3.154700000000002,0.0,6.0,0.0
4051,CHEMBL4060832,374.3960000000001,1.5511999999999997,0.0,5.0,1.0
4052,CHEMBL4089033,366.4170000000001,1.683699999999999,0.0,5.0,1.0
4053,CHEMBL4088091,298.29800000000006,-0.0192000000000007,0.0,5.0,1.0
4054,CHEMBL4066805,390.3950000000001,1.5642,0.0,6.0,1.0
4055,CHEMBL4080216,378.35900000000015,1.6947,0.0,5.0,1.0
4056,CHEMBL4104459,405.36600000000016,1.4638,0.0,7.0,1.0
4057,CHEMBL4072825,390.3950000000001,1.5642,0.0,6.0,1.0
4058,CHEMBL4093532,402.4500000000001,2.679000000000001,0.0,5.0,1.0
4059,CHEMBL4069096,388.4230000000001,2.1180000000000003,0.0,5.0,1.0
4060,CHEMBL4090159,374.3960000000001,1.86402,0.0,5.0,1.0
4061,CHEMBL4079853,360.36900000000014,1.5556,0.0,5.0,1.0
4062,CHEMBL4097877,439.2650000000002,2.3181000000000003,0.0,5.0,1.0
4063,CHEMBL4098808,394.8140000000002,2.209,0.0,5.0,1.0
4064,CHEMBL4071803,378.35900000000015,1.6947,0.0,5.0,1.0
4065,CHEMBL4085482,490.6920000000004,5.773900000000007,0.0,5.0,0.0
4066,CHEMBL4082785,518.7460000000005,6.554100000000008,0.0,5.0,0.0
4067,CHEMBL4072478,534.8140000000002,6.917500000000008,3.0,4.0,0.0
4068,CHEMBL4101886,289382.0,4.120700000000002,1.0,3.0,0.0
4069,CHEMBL4068410,377.5280000000001,6.841800000000006,1.0,2.0,0.0
4070,CHEMBL4095755,335.44700000000006,5.718400000000004,1.0,2.0,0.0
4071,CHEMBL4090842,443.5480000000002,2.8136,2.0,7.0,1.0
4072,CHEMBL4069847,379505.0,2.4049,2.0,6.0,0.0
4073,CHEMBL4063984,491.5920000000003,3.605400000000002,2.0,7.0,1.0
4074,CHEMBL4091748,427.54900000000026,3.1967000000000017,2.0,6.0,1.0
4075,CHEMBL4072579,429.5210000000002,2.043,2.0,7.0,1.0
4076,CHEMBL4099486,381.477,1.251200000000002,2.0,7.0,1.0
4077,CHEMBL4068829,458.58300000000025,2.2431,2.0,6.0,1.0
4078,CHEMBL4096126,394.54,1.8344000000000011,2.0,5.0,1.0
4079,CHEMBL4059560,506.6270000000004,3.0349000000000004,2.0,6.0,0.0
4080,CHEMBL4081509,442.5840000000003,2.6262000000000008,2.0,5.0,1.0
4081,CHEMBL4098703,372.4440000000001,3.8620000000000023,0.0,3.0,1.0
4082,CHEMBL4076580,390.4340000000001,4.001100000000003,0.0,3.0,1.0
4083,CHEMBL4095035,390.4340000000001,4.001100000000003,0.0,3.0,1.0
4084,CHEMBL4073287,390.4340000000001,4.001100000000003,0.0,3.0,1.0
4085,CHEMBL4099391,386.4710000000001,4.170420000000004,0.0,3.0,1.0
4086,CHEMBL4084842,386.4710000000001,4.170420000000004,0.0,3.0,1.0
4087,CHEMBL4076986,386.4710000000001,4.170420000000004,0.0,3.0,1.0
4088,CHEMBL4063583,451.3400000000001,4.624500000000004,0.0,3.0,1.0
4089,CHEMBL4082048,451.3400000000001,4.624500000000004,0.0,3.0,1.0
4090,CHEMBL4083039,451.3400000000001,4.624500000000004,0.0,3.0,1.0
4091,CHEMBL4101018,417.44100000000014,3.770200000000002,0.0,5.0,1.0
4092,CHEMBL4070471,417.44100000000014,3.770200000000002,0.0,5.0,1.0
4093,CHEMBL1340607,341908.0,3.7782000000000022,2.0,3.0,0.0
4094,CHEMBL1482486,307463.0,3.1248000000000014,2.0,3.0,0.0
4095,CHEMBL4081932,311.8820000000001,3.3583000000000016,2.0,2.0,1.0
4096,CHEMBL4099934,293436.0,2.4675,2.0,3.0,0.0
4097,CHEMBL4071394,297855.0,3.112300000000001,2.0,2.0,0.0
4098,CHEMBL4092186,329.85299999999995,1.9671999999999996,2.0,4.0,1.0
4099,CHEMBL1543212,295.408,1.7251,2.0,4.0,1.0
4100,CHEMBL1416246,299827.0,1.9585999999999997,2.0,3.0,0.0
4101,CHEMBL4095547,329.85299999999995,1.9671999999999996,2.0,4.0,1.0
4102,CHEMBL4075136,287816.0,2.1966,2.0,3.0,0.0
4103,CHEMBL4087841,253.371,1.5431999999999997,2.0,3.0,1.0
4104,CHEMBL1301463,257.79,2.5993000000000004,2.0,2.0,1.0
4105,CHEMBL4079963,342.4900000000002,1.1062999999999994,3.0,4.0,1.0
4106,CHEMBL4104206,331.4070000000001,3.4777000000000022,2.0,2.0,1.0
4107,CHEMBL4092142,344.46200000000016,-0.0474000000000001,3.0,5.0,1.0
4108,CHEMBL179218,302.42500000000007,0.5932999999999999,3.0,4.0,1.0
4109,CHEMBL4064806,253.371,1.5431999999999997,2.0,3.0,1.0
4110,CHEMBL4100253,257.79,2.188,2.0,2.0,1.0
4111,CHEMBL4073401,293.4360000000001,2.4675,2.0,3.0,1.0
4112,CHEMBL1311140,295.4080000000001,1.5342999999999998,2.0,4.0,1.0
4113,CHEMBL14577,137162.0,0.3191999999999999,1.0,2.0,0.0
4114,CHEMBL451635,288307.0,0.5096,2.0,5.0,0.0
4115,CHEMBL4068713,342.3950000000001,2.7758000000000003,2.0,6.0,1.0
4116,CHEMBL4088294,342.3950000000001,2.775800000000001,2.0,6.0,1.0
4117,CHEMBL4060058,356.4220000000001,3.084220000000001,2.0,6.0,1.0
4118,CHEMBL4080917,376.8400000000001,3.4292000000000016,2.0,6.0,1.0
4119,CHEMBL4104406,421.2910000000001,3.538300000000002,2.0,6.0,1.0
4120,CHEMBL4062826,360.3850000000001,2.914900000000001,2.0,6.0,1.0
4121,CHEMBL4100057,372.42100000000016,2.7844000000000007,2.0,7.0,1.0
4122,CHEMBL4073838,418.49300000000017,4.365200000000002,2.0,6.0,1.0
4123,CHEMBL4100639,418.49300000000017,4.365200000000002,2.0,6.0,1.0
4124,CHEMBL4065242,432.5200000000002,4.673620000000004,2.0,6.0,1.0
4125,CHEMBL4092905,452.93800000000016,5.0186000000000055,2.0,6.0,0.0
4126,CHEMBL4091945,497.3890000000002,5.127700000000005,2.0,6.0,0.0
4127,CHEMBL4076907,436.4830000000002,4.504300000000004,2.0,6.0,1.0
4128,CHEMBL4084189,448.5190000000002,4.373800000000004,2.0,7.0,1.0
4129,CHEMBL4062487,439.5560000000002,3.487800000000002,2.0,7.0,1.0
4130,CHEMBL4061404,439.5560000000002,3.487800000000002,2.0,7.0,1.0
4131,CHEMBL4089550,453.58300000000025,3.7962200000000026,2.0,7.0,1.0
4132,CHEMBL4102122,474.00100000000026,4.141200000000003,2.0,7.0,1.0
4133,CHEMBL4077866,518.4520000000001,4.250300000000003,2.0,7.0,0.0
4134,CHEMBL4064154,457.5460000000002,3.626900000000002,2.0,7.0,1.0
4135,CHEMBL4085722,469.5820000000004,3.496400000000002,2.0,8.0,1.0
4136,CHEMBL4086639,515.6540000000003,5.077200000000005,2.0,7.0,0.0
4137,CHEMBL4104534,515.6540000000003,5.077200000000005,2.0,7.0,0.0
4138,CHEMBL4094380,529.6810000000003,5.385620000000006,2.0,7.0,0.0
4139,CHEMBL4066891,550.0990000000002,5.730600000000006,2.0,7.0,0.0
4140,CHEMBL4091001,594.55,5.839700000000007,2.0,7.0,0.0
4141,CHEMBL4063109,533.6440000000002,5.216300000000006,2.0,7.0,0.0
4142,CHEMBL4064304,545.6800000000002,5.085800000000005,2.0,8.0,0.0
4143,CHEMBL4080800,285.39000000000004,5.2565200000000045,0.0,1.0,0.0
4144,CHEMBL4094837,301389.0,4.956700000000004,0.0,2.0,0.0
4145,CHEMBL4090498,270355.0,4.484500000000003,0.0,0.0,0.0
4146,CHEMBL4069472,284382.0,4.792920000000003,0.0,0.0,0.0
4147,CHEMBL4104952,285.37,4.066700000000003,1.0,1.0,1.0
4148,CHEMBL4080726,341478.0,5.330700000000005,0.0,1.0,0.0
4149,CHEMBL4097249,381.37700000000007,4.985300000000003,1.0,1.0,1.0
4150,CHEMBL4070057,327.40700000000004,4.442900000000003,1.0,1.0,1.0
4151,CHEMBL4078265,288345.0,4.623600000000003,0.0,0.0,0.0
4152,CHEMBL4096311,300.38100000000003,4.493100000000003,0.0,1.0,1.0
4153,CHEMBL4067342,398.5700000000001,6.785100000000007,1.0,1.0,0.0
4154,CHEMBL4088594,314.4080000000001,4.806940000000004,1.0,1.0,1.0
4155,CHEMBL4071110,312.4360000000001,5.409760000000004,0.0,0.0,0.0
4156,CHEMBL4091935,336.4140000000001,5.343300000000005,1.0,1.0,0.0
4157,CHEMBL4070092,276384.0,4.546000000000004,0.0,1.0,0.0
4158,CHEMBL4077169,280.3709999999999,3.1895000000000016,0.0,3.0,1.0
4159,CHEMBL4065259,296.439,3.906100000000003,0.0,3.0,1.0
4160,CHEMBL4075825,262.31600000000003,2.997100000000001,0.0,4.0,1.0
4161,CHEMBL4075624,307313.0,2.9053000000000013,0.0,6.0,0.0
4162,CHEMBL4088659,312.37600000000003,4.150300000000003,0.0,4.0,1.0
4163,CHEMBL4074993,360.4600000000001,6.513500000000006,0.0,2.0,0.0
4164,CHEMBL4063635,209.272,2.3997,1.0,1.0,1.0
4165,CHEMBL4083288,265.38,4.029500000000002,1.0,1.0,1.0
4166,CHEMBL4066908,352.4340000000001,3.203400000000002,0.0,4.0,1.0
4167,CHEMBL4075667,332403.0,2.8081000000000014,0.0,3.0,0.0
4168,CHEMBL4091683,336.4350000000001,3.584900000000003,0.0,3.0,1.0
4169,CHEMBL4069776,366.4610000000002,3.5935000000000024,0.0,4.0,1.0
4170,CHEMBL4096963,364.48900000000015,4.365100000000004,0.0,3.0,1.0
4171,CHEMBL4089264,394.5150000000002,4.373700000000004,0.0,4.0,1.0
4172,CHEMBL887,171243.0,1.8967,1.0,1.0,0.0
4173,CHEMBL3425895,363.4840000000001,5.962500000000006,0.0,1.0,0.0
4174,CHEMBL3425894,285.37000000000006,4.3160000000000025,1.0,0.0,1.0
4175,CHEMBL3425893,331.439,3.671300000000002,0.0,2.0,1.0
4176,CHEMBL3425892,361.4650000000002,3.6799000000000017,0.0,3.0,1.0
4177,CHEMBL3425889,246333.0,3.8347000000000016,0.0,0.0,0.0
4178,CHEMBL1303143,262.33200000000005,3.540300000000002,1.0,1.0,1.0
4179,CHEMBL3425881,322.38400000000007,3.5575000000000023,1.0,3.0,1.0
4180,CHEMBL3425891,336.4110000000001,3.8605000000000023,0.0,3.0,1.0
4181,CHEMBL3425890,294349.0,3.982400000000003,0.0,1.0,0.0
4182,CHEMBL3425885,307329.0,3.448500000000002,1.0,3.0,0.0
4183,CHEMBL1242180,289402.0,3.9007000000000014,0.0,1.0,0.0
4184,CHEMBL4061433,333.4550000000001,4.386500000000005,1.0,2.0,1.0
4185,CHEMBL4097284,347.48200000000014,4.689500000000004,0.0,2.0,1.0
4186,CHEMBL4070093,344.48200000000014,3.5865000000000027,0.0,2.0,1.0
4187,CHEMBL4093946,374.5080000000002,3.595100000000002,0.0,3.0,1.0
4188,CHEMBL4066392,317.4560000000001,4.680900000000005,0.0,1.0,1.0
4189,CHEMBL4080358,351.90100000000007,5.334300000000005,0.0,1.0,0.0
4190,CHEMBL4104589,280778.0,4.488100000000003,0.0,0.0,0.0
4191,CHEMBL597863,264.32300000000004,3.9738000000000016,0.0,0.0,1.0
4192,CHEMBL4096862,348.47000000000014,4.084500000000004,0.0,3.0,1.0
4193,CHEMBL4060972,277.34700000000004,3.238300000000001,0.0,2.0,1.0
4194,CHEMBL4089155,247321.0,3.229700000000001,0.0,1.0,0.0
4195,CHEMBL4099308,387.55100000000016,3.6525000000000025,0.0,3.0,1.0
4196,CHEMBL4086152,431.60400000000016,4.1383000000000045,1.0,4.0,1.0
4197,CHEMBL4065910,445.6310000000002,4.441300000000004,0.0,4.0,1.0
4198,CHEMBL4093514,442.63100000000026,3.338300000000002,0.0,4.0,1.0
4199,CHEMBL4086383,472.6570000000002,3.3469000000000024,0.0,5.0,1.0
4200,CHEMBL4064920,374508.0,3.737300000000003,0.0,3.0,0.0
